epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,49,,0.7380738258361816,,,,
0,99,,0.6910673975944519,,,,
0,149,,0.5566816329956055,,,,
0,199,,0.5587432980537415,,,,
0,249,,0.5431886911392212,,,,
0,299,,0.6913901567459106,,,,
0,349,,0.4625484049320221,,,,
0,399,,0.765324056148529,,,,
0,438,,,0.9282461404800415,1.2961714267730713,1.1384952068328857,1.296201467514038
0,438,0.6316684484481812,,,,,
1,449,,0.7672232389450073,,,,
1,499,,0.6072292327880859,,,,
1,549,,0.3725466728210449,,,,
1,599,,0.5569053888320923,,,,
1,649,,0.31928402185440063,,,,
1,699,,0.5014176368713379,,,,
1,749,,0.48785659670829773,,,,
1,799,,0.36472368240356445,,,,
1,849,,0.35445499420166016,,,,
1,877,,,0.7450333833694458,0.8804062008857727,0.9382996559143066,0.8804126381874084
1,877,0.5244187712669373,,,,,
2,899,,0.4566904306411743,,,,
2,949,,0.5154385566711426,,,,
2,999,,0.3637562096118927,,,,
2,1049,,0.4314880073070526,,,,
2,1099,,0.5027639865875244,,,,
2,1149,,0.38751181960105896,,,,
2,1199,,0.4600343704223633,,,,
2,1249,,0.49682432413101196,,,,
2,1299,,0.5233997702598572,,,,
2,1316,,,0.5071957111358643,0.43972349166870117,0.6631165146827698,0.4397249221801758
2,1316,0.45807135105133057,,,,,
3,1349,,0.4272465407848358,,,,
3,1399,,0.6082660555839539,,,,
3,1449,,0.35765108466148376,,,,
3,1499,,0.43345344066619873,,,,
3,1549,,0.24400150775909424,,,,
3,1599,,0.386934369802475,,,,
3,1649,,0.46565788984298706,,,,
3,1699,,0.4808199107646942,,,,
3,1749,,0.3097045421600342,,,,
3,1755,,,0.4807184934616089,0.40282076597213745,0.6346816420555115,0.40282195806503296
3,1755,0.3940379023551941,,,,,
4,1799,,0.4041617810726166,,,,
4,1849,,0.3033560514450073,,,,
4,1899,,0.3291842043399811,,,,
4,1949,,0.40366965532302856,,,,
