epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,49,,0.6141811013221741,,,,
0,99,,0.42371317744255066,,,,
0,149,,0.8525420427322388,,,,
0,199,,0.6438667178153992,,,,
0,249,,0.5058310031890869,,,,
0,299,,0.2850573658943176,,,,
0,349,,0.6585339307785034,,,,
0,399,,0.45899128913879395,,,,
0,449,,0.4978117346763611,,,,
0,486,,,0.6174181699752808,0.6272615790367126,0.7919984459877014,0.6272727251052856
0,486,0.5863689184188843,,,,,
1,499,,0.7373700737953186,,,,
1,549,,0.5167791843414307,,,,
1,599,,0.5965985059738159,,,,
1,649,,0.493584543466568,,,,
1,699,,0.5044299364089966,,,,
1,749,,0.5926103591918945,,,,
1,799,,0.3563999533653259,,,,
1,849,,0.47599732875823975,,,,
1,899,,0.3699834942817688,,,,
1,949,,0.5080044269561768,,,,
1,973,,,0.5667113661766052,0.5297725796699524,0.7278547883033752,0.5297775268554688
1,973,0.4772571921348572,,,,,
2,999,,0.34945714473724365,,,,
2,1049,,0.30951303243637085,,,,
2,1099,,0.46549445390701294,,,,
2,1149,,0.44897279143333435,,,,
2,1199,,0.33854809403419495,,,,
2,1249,,0.3293866515159607,,,,
2,1299,,0.33442968130111694,,,,
2,1349,,0.3683674931526184,,,,
2,1399,,0.32706108689308167,,,,
2,1449,,0.6335528492927551,,,,
2,1460,,,0.5278171896934509,0.4905202090740204,0.700371503829956,0.4905232787132263
2,1460,0.40625810623168945,,,,,
3,1499,,0.6851582527160645,,,,
3,1549,,0.5993775129318237,,,,
3,1599,,0.28666216135025024,,,,
3,1649,,0.3598763942718506,,,,
3,1699,,0.4004012942314148,,,,
3,1749,,0.30130869150161743,,,,
3,1799,,0.3513811528682709,,,,
3,1849,,0.4324515461921692,,,,
3,1899,,0.42719128727912903,,,,
3,1947,,,0.5502992272377014,0.4973203241825104,0.7052094340324402,0.49732446670532227
3,1947,0.3627972900867462,,,,,
4,1949,,0.3141174912452698,,,,
4,1999,,0.2322264015674591,,,,
4,2049,,0.4016203284263611,,,,
4,2099,,0.25705212354660034,,,,
4,2149,,0.29377609491348267,,,,
4,2199,,0.32294732332229614,,,,
4,2249,,0.4785219132900238,,,,
4,2299,,0.25945326685905457,,,,
4,2349,,0.2969222366809845,,,,
4,2399,,0.26434940099716187,,,,
4,2434,,,0.4714668393135071,0.41152939200401306,0.6415055394172668,0.4115345776081085
4,2434,0.33294677734375,,,,,
5,2449,,0.20890696346759796,,,,
5,2499,,0.2563530206680298,,,,
5,2549,,0.38355615735054016,,,,
5,2599,,0.2682819366455078,,,,
5,2649,,0.27580907940864563,,,,
5,2699,,0.1934715360403061,,,,
5,2749,,0.21297985315322876,,,,
5,2799,,0.2404179871082306,,,,
5,2849,,0.3531985878944397,,,,
5,2899,,0.4571845531463623,,,,
5,2921,,,0.45334532856941223,0.3725148141384125,0.6103399395942688,0.3725184202194214
5,2921,0.30546697974205017,,,,,
6,2949,,0.4191419780254364,,,,
6,2999,,0.2639286518096924,,,,
6,3049,,0.17147740721702576,,,,
6,3099,,0.2739924192428589,,,,
6,3149,,0.2398970127105713,,,,
6,3199,,0.3618839681148529,,,,
6,3249,,0.2840753197669983,,,,
6,3299,,0.24608781933784485,,,,
6,3349,,0.4905000329017639,,,,
6,3399,,0.20421727001667023,,,,
6,3408,,,0.44682827591896057,0.35430487990379333,0.5952351689338684,0.35431337356567383
6,3408,0.2894243597984314,,,,,
7,3449,,0.2877800464630127,,,,
7,3499,,0.34386783838272095,,,,
7,3549,,0.3880636692047119,,,,
7,3599,,0.3702664077281952,,,,
7,3649,,0.263042151927948,,,,
7,3699,,0.2659088373184204,,,,
7,3749,,0.30333638191223145,,,,
7,3799,,0.2679751217365265,,,,
7,3849,,0.31444287300109863,,,,
7,3895,,,0.4305625855922699,0.3269069194793701,0.5717577338218689,0.3269053101539612
7,3895,0.26898446679115295,,,,,
8,3899,,0.2913387417793274,,,,
8,3949,,0.3433992862701416,,,,
8,3999,,0.272336483001709,,,,
8,4049,,0.2520040273666382,,,,
8,4099,,0.24441412091255188,,,,
8,4149,,0.2453640103340149,,,,
8,4199,,0.3085138499736786,,,,
8,4249,,0.32628005743026733,,,,
8,4299,,0.27560561895370483,,,,
8,4349,,0.3350357413291931,,,,
8,4382,,,0.41114845871925354,0.31127801537513733,0.5579229593276978,0.3112756609916687
8,4382,0.25597256422042847,,,,,
9,4399,,0.26861995458602905,,,,
9,4449,,0.2761109471321106,,,,
9,4499,,0.2891796827316284,,,,
9,4549,,0.2835227847099304,,,,
9,4599,,0.2304820567369461,,,,
9,4649,,0.24177399277687073,,,,
9,4699,,0.1856834888458252,,,,
9,4749,,0.4404051899909973,,,,
9,4799,,0.24430838227272034,,,,
9,4849,,0.2928547263145447,,,,
9,4869,,,0.41627100110054016,0.30066660046577454,0.5483307242393494,0.3006579875946045
9,4869,0.24536994099617004,,,,,
10,4899,,0.25653618574142456,,,,
10,4949,,0.32867518067359924,,,,
10,4999,,0.2834482192993164,,,,
10,5049,,0.2213280200958252,,,,
10,5099,,0.367786705493927,,,,
10,5149,,0.17971651256084442,,,,
10,5199,,0.18903972208499908,,,,
10,5249,,0.14115342497825623,,,,
10,5299,,0.20282672345638275,,,,
10,5349,,0.14062874019145966,,,,
10,5356,,,0.4108615219593048,0.30849191546440125,0.555420458316803,0.3085017800331116
10,5356,0.23275938630104065,,,,,
11,5399,,0.1758723258972168,,,,
11,5449,,0.15221567451953888,,,,
11,5499,,0.2762458920478821,,,,
11,5549,,0.2028784602880478,,,,
11,5599,,0.23308581113815308,,,,
11,5649,,0.14566978812217712,,,,
11,5699,,0.1862488090991974,,,,
11,5749,,0.1323549598455429,,,,
11,5799,,0.16994884610176086,,,,
11,5843,,,0.4011889100074768,0.2884182333946228,0.5370458364486694,0.28841277956962585
11,5843,0.2245340794324875,,,,,
12,5849,,0.13712048530578613,,,,
12,5899,,0.4509256184101105,,,,
12,5949,,0.4307961165904999,,,,
12,5999,,0.18646273016929626,,,,
12,6049,,0.14060498774051666,,,,
12,6099,,0.20195209980010986,,,,
12,6149,,0.24514850974082947,,,,
12,6199,,0.19965654611587524,,,,
12,6249,,0.1573895663022995,,,,
12,6299,,0.2587553560733795,,,,
12,6330,,,0.4014005661010742,0.2987194359302521,0.546552300453186,0.2987229824066162
12,6330,0.2184579223394394,,,,,
13,6349,,0.3677348792552948,,,,
13,6399,,0.2175089716911316,,,,
13,6449,,0.15481719374656677,,,,
13,6499,,0.22455395758152008,,,,
13,6549,,0.2544502019882202,,,,
13,6599,,0.27932965755462646,,,,
13,6649,,0.14187461137771606,,,,
13,6699,,0.22634273767471313,,,,
13,6749,,0.31304553151130676,,,,
13,6799,,0.14239704608917236,,,,
13,6817,,,0.3922395706176758,0.2798113226890564,0.5289719700813293,0.2798072099685669
13,6817,0.2086021453142166,,,,,
14,6849,,0.20227470993995667,,,,
14,6899,,0.14798781275749207,,,,
14,6949,,0.12560659646987915,,,,
14,6999,,0.11143368482589722,,,,
14,7049,,0.19527557492256165,,,,
14,7099,,0.14062270522117615,,,,
14,7149,,0.21541225910186768,,,,
14,7199,,0.25149041414260864,,,,
14,7249,,0.140737846493721,,,,
14,7299,,0.2960865795612335,,,,
14,7304,,,0.3907943367958069,0.28073322772979736,0.5298426151275635,0.2807357907295227
14,7304,0.20158551633358002,,,,,
15,7349,,0.18933993577957153,,,,
15,7399,,0.2328292727470398,,,,
15,7449,,0.13109849393367767,,,,
15,7499,,0.2832965850830078,,,,
15,7549,,0.3538770377635956,,,,
15,7599,,0.1583857238292694,,,,
15,7649,,0.1614120602607727,,,,
15,7699,,0.18016278743743896,,,,
15,7749,,0.2129444181919098,,,,
15,7791,,,0.38717779517173767,0.26912903785705566,0.5187764763832092,0.26912567019462585
15,7791,0.19714166224002838,,,,,
16,7799,,0.20424623787403107,,,,
16,7849,,0.2436825931072235,,,,
16,7899,,0.17776569724082947,,,,
16,7949,,0.14337590336799622,,,,
16,7999,,0.31745269894599915,,,,
16,8049,,0.17523007094860077,,,,
16,8099,,0.23142917454242706,,,,
16,8149,,0.12875613570213318,,,,
16,8199,,0.17448261380195618,,,,
16,8249,,0.1992485225200653,,,,
16,8278,,,0.3998371660709381,0.2843179702758789,0.5332147479057312,0.28431692719459534
16,8278,0.1908470094203949,,,,,
17,8299,,0.145999014377594,,,,
17,8349,,0.15778139233589172,,,,
17,8399,,0.14399577677249908,,,,
17,8449,,0.20060434937477112,,,,
17,8499,,0.16817623376846313,,,,
17,8549,,0.17514649033546448,,,,
17,8599,,0.12272313237190247,,,,
17,8649,,0.18100464344024658,,,,
17,8699,,0.19709450006484985,,,,
17,8749,,0.19614380598068237,,,,
17,8765,,,0.36791613698005676,0.25241413712501526,0.5024083256721497,0.25240886211395264
17,8765,0.18534666299819946,,,,,
18,8799,,0.10794522613286972,,,,
18,8849,,0.19474023580551147,,,,
18,8899,,0.1315169483423233,,,,
18,8949,,0.18297025561332703,,,,
18,8999,,0.3689952790737152,,,,
18,9049,,0.18070785701274872,,,,
18,9099,,0.09132607281208038,,,,
18,9149,,0.15777981281280518,,,,
18,9199,,0.17193317413330078,,,,
18,9249,,0.2045755684375763,,,,
18,9252,,,0.3675345480442047,0.2496141791343689,0.49961403012275696,0.24961325526237488
18,9252,0.18167677521705627,,,,,
19,9299,,0.25424838066101074,,,,
19,9349,,0.21962358057498932,,,,
19,9399,,0.1079217940568924,,,,
19,9449,,0.15532858669757843,,,,
19,9499,,0.3350905478000641,,,,
19,9549,,0.10711218416690826,,,,
19,9599,,0.18727926909923553,,,,
19,9649,,0.21891695261001587,,,,
19,9699,,0.1897030472755432,,,,
19,9739,,,0.36618927121162415,0.24683637917041779,0.49682632088661194,0.2468356490135193
19,9739,0.175395205616951,,,,,
20,9749,,0.15727506577968597,,,,
20,9799,,0.12722504138946533,,,,
20,9849,,0.1556306630373001,,,,
20,9899,,0.12096463143825531,,,,
