epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,49,,0.9322496652603149,,,,
0,99,,0.6789049506187439,,,,
0,149,,0.5882161259651184,,,,
0,199,,0.7308173179626465,,,,
0,249,,0.660273015499115,,,,
0,299,,0.5748122930526733,,,,
0,349,,0.7419067621231079,,,,
0,395,,,0.6879921555519104,0.7707455158233643,0.8779211044311523,0.7707439064979553
0,395,0.7093613147735596,,,,,
1,399,,0.5385584831237793,,,,
1,449,,0.4848453998565674,,,,
1,499,,0.556560754776001,,,,
1,549,,0.7193665504455566,,,,
1,599,,0.6169080138206482,,,,
1,649,,0.562239408493042,,,,
1,699,,0.4246075451374054,,,,
1,749,,0.6650546789169312,,,,
1,791,,,0.643642783164978,0.6954090595245361,0.8339118957519531,0.6954159736633301
1,791,0.5834605097770691,,,,,
2,799,,0.4095189571380615,,,,
2,849,,0.3535937964916229,,,,
2,899,,0.4595954418182373,,,,
2,949,,0.5456529855728149,,,,
2,999,,0.6034462451934814,,,,
2,1049,,0.3408591151237488,,,,
2,1099,,0.40260472893714905,,,,
2,1149,,0.4679540991783142,,,,
2,1187,,,0.5755324363708496,0.5505974292755127,0.7420225143432617,0.5506017208099365
2,1187,0.50562584400177,,,,,
3,1199,,0.36029714345932007,,,,
3,1249,,0.7540403604507446,,,,
3,1299,,0.5643565654754639,,,,
3,1349,,0.3301696181297302,,,,
3,1399,,0.44430944323539734,,,,
3,1449,,0.3076545000076294,,,,
3,1499,,0.35354238748550415,,,,
3,1549,,0.35095351934432983,,,,
3,1583,,,0.5103604197502136,0.45098087191581726,0.6715511083602905,0.4509730637073517
3,1583,0.43146830797195435,,,,,
4,1599,,0.5556562542915344,,,,
4,1649,,0.44466865062713623,,,,
4,1699,,0.3817460238933563,,,,
4,1749,,0.35232436656951904,,,,
4,1799,,0.3793255388736725,,,,
4,1849,,0.34366270899772644,,,,
4,1899,,0.3317922353744507,,,,
4,1949,,0.284185528755188,,,,
4,1979,,,0.5304869413375854,0.48770907521247864,0.6983616948127747,0.48769357800483704
4,1979,0.3842153549194336,,,,,
5,1999,,0.2092428058385849,,,,
5,2049,,0.25524258613586426,,,,
5,2099,,0.3421907424926758,,,,
5,2149,,0.37121081352233887,,,,
5,2199,,0.2844688892364502,,,,
5,2249,,0.3154236376285553,,,,
5,2299,,0.5097411870956421,,,,
5,2349,,0.3124930262565613,,,,
5,2375,,,0.4830656945705414,0.4023623764514923,0.6343203783035278,0.40235742926597595
5,2375,0.35314077138900757,,,,,
6,2399,,0.24118565022945404,,,,
6,2449,,0.3431358337402344,,,,
6,2499,,0.36644500494003296,,,,
6,2549,,0.44078096747398376,,,,
6,2599,,0.36404573917388916,,,,
6,2649,,0.32575082778930664,,,,
6,2699,,0.20221227407455444,,,,
6,2749,,0.16605854034423828,,,,
6,2771,,,0.46699222922325134,0.3852537274360657,0.6206880807876587,0.38523662090301514
6,2771,0.33177903294563293,,,,,
7,2799,,0.3849049210548401,,,,
7,2849,,0.2973591089248657,,,,
7,2899,,0.23140111565589905,,,,
7,2949,,0.25858235359191895,,,,
7,2999,,0.2974059581756592,,,,
7,3049,,0.2450360208749771,,,,
7,3099,,0.3678036332130432,,,,
7,3149,,0.211979940533638,,,,
7,3167,,,0.45430126786231995,0.3675857484340668,0.606288492679596,0.36759495735168457
7,3167,0.3121275305747986,,,,,
8,3199,,0.2453528791666031,,,,
8,3249,,0.21862131357192993,,,,
8,3299,,0.32070478796958923,,,,
8,3349,,0.2566846013069153,,,,
8,3399,,0.5093865990638733,,,,
8,3449,,0.39841926097869873,,,,
8,3499,,0.22777524590492249,,,,
8,3549,,0.16422522068023682,,,,
8,3563,,,0.44468435645103455,0.35582149028778076,0.596507728099823,0.35582515597343445
8,3563,0.28841593861579895,,,,,
9,3599,,0.40147560834884644,,,,
9,3649,,0.12355732917785645,,,,
9,3699,,0.19041240215301514,,,,
9,3749,,0.22131872177124023,,,,
9,3799,,0.28508150577545166,,,,
9,3849,,0.35203349590301514,,,,
9,3899,,0.2743978202342987,,,,
9,3949,,0.3035891652107239,,,,
9,3959,,,0.4252985417842865,0.3278755843639374,0.572604238986969,0.32787302136421204
9,3959,0.275556743144989,,,,,
10,3999,,0.18952275812625885,,,,
10,4049,,0.20624658465385437,,,,
10,4099,,0.32573485374450684,,,,
10,4149,,0.18791434168815613,,,,
10,4199,,0.3892454206943512,,,,
10,4249,,0.2733118534088135,,,,
10,4299,,0.22566157579421997,,,,
10,4349,,0.30026206374168396,,,,
10,4355,,,0.43817687034606934,0.34393781423568726,0.586462140083313,0.3439350426197052
10,4355,0.26107916235923767,,,,,
11,4399,,0.17228269577026367,,,,
11,4449,,0.33552008867263794,,,,
11,4499,,0.2903367280960083,,,,
11,4549,,0.14632108807563782,,,,
11,4599,,0.23634473979473114,,,,
11,4649,,0.1998504400253296,,,,
11,4699,,0.350624680519104,,,,
11,4749,,0.1996409296989441,,,,
11,4751,,,0.4243062138557434,0.3182070851325989,0.5640984773635864,0.31820687651634216
11,4751,0.2490582913160324,,,,,
12,4799,,0.18820509314537048,,,,
12,4849,,0.23037391901016235,,,,
12,4899,,0.13725098967552185,,,,
12,4949,,0.2686105966567993,,,,
12,4999,,0.3130635619163513,,,,
12,5049,,0.22450615465641022,,,,
12,5099,,0.24662013351917267,,,,
12,5147,,,0.40161120891571045,0.3017532229423523,0.5493206977844238,0.30175527930259705
12,5147,0.23900656402111053,,,,,
13,5149,,0.27314478158950806,,,,
13,5199,,0.3654593229293823,,,,
13,5249,,0.1957254707813263,,,,
13,5299,,0.2172069251537323,,,,
13,5349,,0.24263335764408112,,,,
13,5399,,0.19778281450271606,,,,
13,5449,,0.21902135014533997,,,,
13,5499,,0.4618222415447235,,,,
13,5543,,,0.4064100980758667,0.30080080032348633,0.5484530925750732,0.3008050322532654
13,5543,0.23139619827270508,,,,,
14,5549,,0.19899721443653107,,,,
14,5599,,0.29955747723579407,,,,
14,5649,,0.19567736983299255,,,,
14,5699,,0.2880989611148834,,,,
14,5749,,0.22337302565574646,,,,
14,5799,,0.21740920841693878,,,,
14,5849,,0.17918041348457336,,,,
14,5899,,0.19887685775756836,,,,
14,5939,,,0.41122713685035706,0.3044794797897339,0.5517966151237488,0.3044810891151428
14,5939,0.22589731216430664,,,,,
15,5949,,0.10811975598335266,,,,
15,5999,,0.14921614527702332,,,,
15,6049,,0.19260573387145996,,,,
15,6099,,0.17128998041152954,,,,
15,6149,,0.14332279562950134,,,,
15,6199,,0.2872636318206787,,,,
15,6249,,0.3545059561729431,,,,
15,6299,,0.16319607198238373,,,,
15,6335,,,0.39518916606903076,0.28953298926353455,0.5380827188491821,0.2895330488681793
15,6335,0.21770061552524567,,,,,
16,6349,,0.37801119685173035,,,,
16,6399,,0.23091694712638855,,,,
16,6449,,0.25178712606430054,,,,
16,6499,,0.2854626178741455,,,,
16,6549,,0.30692368745803833,,,,
16,6599,,0.1308688223361969,,,,
16,6649,,0.19028553366661072,,,,
16,6699,,0.28204870223999023,,,,
16,6731,,,0.38355517387390137,0.277107298374176,0.5264098048210144,0.27710047364234924
16,6731,0.21162152290344238,,,,,
17,6749,,0.18460975587368011,,,,
17,6799,,0.24878986179828644,,,,
17,6849,,0.20505309104919434,,,,
17,6899,,0.1971885859966278,,,,
17,6949,,0.2490876168012619,,,,
17,6999,,0.1409321129322052,,,,
17,7049,,0.31003451347351074,,,,
17,7099,,0.13943083584308624,,,,
17,7127,,,0.38715410232543945,0.2817971706390381,0.5308457016944885,0.2817959487438202
17,7127,0.20266194641590118,,,,,
18,7149,,0.20286329090595245,,,,
18,7199,,0.1851324886083603,,,,
18,7249,,0.11018937081098557,,,,
18,7299,,0.18031874299049377,,,,
18,7349,,0.1323409527540207,,,,
18,7399,,0.1714099943637848,,,,
18,7449,,0.1307712346315384,,,,
18,7499,,0.16078197956085205,,,,
18,7523,,,0.38521525263786316,0.27616390585899353,0.5255129933357239,0.2761567533016205
18,7523,0.19703267514705658,,,,,
19,7549,,0.260786235332489,,,,
19,7599,,0.2444113940000534,,,,
19,7649,,0.17670753598213196,,,,
19,7699,,0.11862902343273163,,,,
19,7749,,0.13959015905857086,,,,
19,7799,,0.21970024704933167,,,,
19,7849,,0.17628884315490723,,,,
19,7899,,0.20696283876895905,,,,
19,7919,,,0.38742709159851074,0.27907314896583557,0.5282737612724304,0.27906960248947144
19,7919,0.19344767928123474,,,,,
20,7949,,0.20750004053115845,,,,
20,7999,,0.2462836503982544,,,,
20,8049,,0.160543292760849,,,,
20,8099,,0.3032524287700653,,,,
20,8149,,0.15436404943466187,,,,
20,8199,,0.14147290587425232,,,,
20,8249,,0.19092144072055817,,,,
20,8299,,0.3335282802581787,,,,
20,8315,,,0.39273586869239807,0.28238213062286377,0.5313963890075684,0.28238698840141296
20,8315,0.19033271074295044,,,,,
21,8349,,0.13556012511253357,,,,
21,8399,,0.1344284862279892,,,,
21,8449,,0.20949973165988922,,,,
21,8499,,0.29968875646591187,,,,
21,8549,,0.3525417447090149,,,,
21,8599,,0.12445677816867828,,,,
21,8649,,0.2503596842288971,,,,
21,8699,,0.1917910873889923,,,,
21,8711,,,0.38858118653297424,0.2799805998802185,0.5291319489479065,0.27998048067092896
21,8711,0.18560677766799927,,,,,
22,8749,,0.15644928812980652,,,,
22,8799,,0.19275252521038055,,,,
22,8849,,0.12211973965167999,,,,
22,8899,,0.14670386910438538,,,,
22,8949,,0.25713807344436646,,,,
22,8999,,0.17494064569473267,,,,
22,9049,,0.0945274829864502,,,,
22,9099,,0.1478738784790039,,,,
22,9107,,,0.36473485827445984,0.2565058469772339,0.5064640641212463,0.2565062642097473
22,9107,0.1798456460237503,,,,,
23,9149,,0.12969589233398438,,,,
23,9199,,0.10303197801113129,,,,
23,9249,,0.16808205842971802,,,,
23,9299,,0.12622582912445068,,,,
23,9349,,0.10245963931083679,,,,
23,9399,,0.13518421351909637,,,,
23,9449,,0.1629023402929306,,,,
23,9499,,0.3020138144493103,,,,
23,9503,,,0.37708109617233276,0.2619987428188324,0.5118581056594849,0.2619970142841339
23,9503,0.1768937110900879,,,,,
24,9549,,0.12258373200893402,,,,
24,9599,,0.1638924479484558,,,,
24,9649,,0.1872224509716034,,,,
24,9699,,0.21467165648937225,,,,
24,9749,,0.12823393940925598,,,,
24,9799,,0.1395750343799591,,,,
24,9849,,0.09963466227054596,,,,
24,9899,,0.3718176782131195,,,,
24,9899,,,0.37192824482917786,0.2616216540336609,0.5114896297454834,0.2616208791732788
24,9899,0.17400451004505157,,,,,
25,9949,,0.12265634536743164,,,,
25,9999,,0.18709254264831543,,,,
25,10049,,0.14664462208747864,,,,
25,10099,,0.20249295234680176,,,,
25,10149,,0.221119225025177,,,,
25,10199,,0.16926513612270355,,,,
25,10249,,0.1818666160106659,,,,
25,10295,,,0.36422520875930786,0.2504311501979828,0.5004309415817261,0.25043779611587524
25,10295,0.16843459010124207,,,,,
26,10299,,0.0742536410689354,,,,
26,10349,,0.08271852135658264,,,,
26,10399,,0.18846896290779114,,,,
26,10449,,0.1361161470413208,,,,
26,10499,,0.15858395397663116,,,,
26,10549,,0.12715302407741547,,,,
26,10599,,0.17318445444107056,,,,
26,10649,,0.15502327680587769,,,,
26,10691,,,0.3617932200431824,0.2515174448490143,0.5015151500701904,0.2515259385108948
26,10691,0.16517174243927002,,,,,
27,10699,,0.1173875480890274,,,,
27,10749,,0.16460561752319336,,,,
27,10799,,0.13342303037643433,,,,
27,10849,,0.32873013615608215,,,,
27,10899,,0.22352054715156555,,,,
27,10949,,0.16050201654434204,,,,
27,10999,,0.17363542318344116,,,,
27,11049,,0.12028197199106216,,,,
27,11087,,,0.3681067228317261,0.25744521617889404,0.5073906183242798,0.25744494795799255
27,11087,0.1659386157989502,,,,,
28,11099,,0.1334397941827774,,,,
28,11149,,0.1651708334684372,,,,
28,11199,,0.24844667315483093,,,,
28,11249,,0.12517186999320984,,,,
28,11299,,0.08172253519296646,,,,
28,11349,,0.09747184813022614,,,,
28,11399,,0.08738614618778229,,,,
28,11449,,0.1597541868686676,,,,
28,11483,,,0.36806467175483704,0.2556069493293762,0.5055758357048035,0.2556028664112091
28,11483,0.1613801121711731,,,,,
29,11499,,0.19899660348892212,,,,
29,11549,,0.14463981986045837,,,,
29,11599,,0.10689478367567062,,,,
29,11649,,0.20281772315502167,,,,
29,11699,,0.13620732724666595,,,,
