epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,49,,0.6902333498001099,,,,
0,99,,0.7895137071609497,,,,
0,149,,1.0211913585662842,,,,
0,199,,0.9750338196754456,,,,
0,249,,0.4571298658847809,,,,
0,299,,0.42107105255126953,,,,
0,349,,0.5636981725692749,,,,
0,399,,0.6503258943557739,,,,
0,444,,,0.541659951210022,0.4818514287471771,0.694155216217041,0.48184120655059814
0,444,0.6172428727149963,,,,,
1,449,,0.42615264654159546,,,,
1,499,,0.32706326246261597,,,,
1,549,,0.579300045967102,,,,
1,599,,0.5047187805175781,,,,
1,649,,0.40204980969429016,,,,
1,699,,0.5120912790298462,,,,
1,749,,0.47962573170661926,,,,
1,799,,0.31601423025131226,,,,
1,849,,0.4439440667629242,,,,
1,889,,,0.5820429921150208,0.5565160512924194,0.7460000514984131,0.5565232038497925
1,889,0.4999679625034332,,,,,
2,899,,0.33908361196517944,,,,
2,949,,0.3772554397583008,,,,
2,999,,0.5141579508781433,,,,
2,1049,,0.3472028374671936,,,,
2,1099,,0.378773957490921,,,,
2,1149,,0.4223954379558563,,,,
2,1199,,0.38405299186706543,,,,
2,1249,,0.4559347927570343,,,,
2,1299,,0.47724342346191406,,,,
2,1334,,,0.4938560426235199,0.41435739398002625,0.6437059640884399,0.414356529712677
2,1334,0.4276934266090393,,,,,
3,1349,,0.37400323152542114,,,,
3,1399,,0.3011553883552551,,,,
3,1449,,0.3398667275905609,,,,
3,1499,,0.46588805317878723,,,,
3,1549,,0.2879202365875244,,,,
3,1599,,0.2705572247505188,,,,
3,1649,,0.37797534465789795,,,,
3,1699,,0.3384603261947632,,,,
3,1749,,0.35375845432281494,,,,
3,1779,,,0.44383206963539124,0.33736830949783325,0.580834150314331,0.3373667895793915
3,1779,0.3794422745704651,,,,,
4,1799,,0.3940051198005676,,,,
4,1849,,0.5020321607589722,,,,
4,1899,,0.265317440032959,,,,
4,1949,,0.26756179332733154,,,,
4,1999,,0.2930638790130615,,,,
4,2049,,0.4185064136981964,,,,
4,2099,,0.3062649965286255,,,,
4,2149,,0.370827853679657,,,,
4,2199,,0.40384018421173096,,,,
